/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
1098,14.1875,1.51225,65,61,50.25,41.9191,50,35.277,8,5.07843,30,51,sseo05,140603,0,NA,0,000,24.7972,-79.9707,NA,NA,40,4.71875,1.86091,NA,NA,NA
1099,2.5625,0.598437,30.5,7.75,46.875,39.3844,46.625,36.3531,7,4.7,30,40,sseo05,140603,0,NA,0,000,24.8871,-80.4808,NA,NA,35,2.65625,1.37344,NA,NA,NA
1100,6,1.05682,35.75,10.875,49.125,41.1307,48.875,39.9545,5,3.79545,30,44,sseo05,140603,0,NA,0,000,25.424,-80.6996,NA,NA,42,3.09375,1.48438,NA,NA,NA
1101,4.1875,1.4925,28.75,22.5,47.875,40.085,47.5,36.4,8,6,30,25,sseo05,140603,0,NA,0,000,26.7217,-83.1322,NA,NA,22,3.21875,1.62375,NA,NA,NA
1102,3.4375,0.604343,29.5,46.125,45,38.6801,44.375,37.4619,8,6.17797,30,118,sseo05,140603,0,NA,0,000,26.8253,-84.5542,NA,NA,117,2.40625,1.28178,NA,NA,NA
1103,3.375,0.395833,31.875,9.375,45.125,40.75,44.5,34.4062,3,2.16667,30,12,sseo05,140603,0,NA,0,000,32.4688,-83.9538,NA,NA,8,3.78125,1.67188,NA,NA,NA
1104,0.6875,0.0327381,14.25,0.125,46.75,39.2083,45.625,21.5238,4,3.28571,30,21,sseo05,140603,0,NA,0,000,32.9188,-84.5513,NA,NA,12,2.03125,0.623512,NA,NA,NA
1105,4.375,1.73077,11.75,3.375,46.5,40.8173,46.25,38.9712,3,2.46154,30,13,sseo05,140603,0,NA,0,000,30.7746,-85.1041,NA,NA,12,3.46875,2.04567,NA,NA,NA
1106,2.375,0.466667,41.125,9,49.875,42.575,49.125,38.4,3,1.86667,30,15,sseo05,140603,0,NA,0,000,32.3764,-85.5715,NA,NA,13,7.03125,2.20625,NA,NA,NA
1107,1.5625,0.6875,9.375,1.5,46.625,40.0114,46.5,38.7727,4,3.63636,30,11,sseo05,140603,0,NA,0,000,27.7415,-86.1268,NA,NA,11,2.28125,1.48011,NA,NA,NA
1108,11.6875,1.66815,11.5,2.625,48.875,40.7857,47.375,28.4137,3,2.09524,30,42,sseo05,140603,0,NA,0,000,37.3428,-88.4502,NA,NA,29,7.53125,3.44345,NA,NA,NA
1109,3.375,0.866071,40.5,33.125,46.375,39.253,45.75,32.5952,8,5.47619,30,42,sseo05,140603,0,NA,0,000,27.2615,-88.9013,NA,NA,34,2.71875,1.40476,NA,NA,NA
1110,91.125,7.81617,77.875,56.375,55.875,42.3386,55.375,33.2254,19,9.52612,30,2163,sseo05,140603,0,91.125,0,000,40.892,-93.4203,156.863,125,1591,18.0312,3.63157,14.2188,10,28.297
1111,8.0625,2.48093,25.625,28.5,47.75,39.9873,47.25,32.2203,14,11.8305,30,59,sseo05,140603,0,NA,0,000,25.1092,-93.0688,NA,NA,42,3.78125,1.93379,NA,NA,NA
1112,25.125,1.14718,22.75,0.375,50.25,39.8399,48.5,21.0444,18,12.6173,30,324,sseo05,140603,0,NA,0,000,37.8255,-94.8948,NA,NA,152,15.5938,2.43538,16.5312,128,132.892
1113,9.8125,3.01786,0.5,0,47.875,41.4911,31.125,18.7857,6,5.92857,30,14,sseo05,140603,0,NA,0,000,36.4778,-96.2379,NA,NA,2,13.4688,6.61161,13.8438,15,44.1192
1114,2.4375,0.555,16.375,6.75,46.5,39.73,46,37.875,3,2.68,30,25,sseo05,140603,0,NA,0,000,46.0515,-97.7885,NA,NA,25,2.03125,1.41625,NA,NA,NA
1115,1.6875,0.583333,20.25,2.25,45.75,40.1583,45.125,36.9583,4,3.46667,30,15,sseo05,140603,0,NA,0,000,46.1914,-98.2682,NA,NA,14,2.59375,1.45625,NA,NA,NA
1116,0.8125,0.409091,14.75,0.25,45.625,39.875,45.25,37.8409,5,5,30,11,sseo05,140603,0,NA,0,000,46.2919,-98.6387,NA,NA,10,2.40625,1.38352,NA,NA,NA
1117,5.25,1.66912,14.875,1.125,48.375,40.8309,48.125,23.5441,5,3.23529,30,17,sseo05,140603,0,NA,0,000,25.1685,-97.003,NA,NA,10,8.03125,3.50919,NA,NA,NA
1118,9.375,1.95905,32.125,8.5,49.875,41.3491,48.875,36.7155,7,4.89655,30,29,sseo05,140603,0,NA,0,000,47.1398,-100.86,NA,NA,25,4.15625,2.35668,NA,NA,NA
1119,3.625,0.827206,29.375,5.875,48.125,38.5625,47.625,34.3971,4,2.94118,30,34,sseo05,140603,0,NA,0,000,47.3985,-101.932,NA,NA,27,4.28125,1.79044,NA,NA,NA
1120,3.25,1.55435,7.75,0.125,45.75,40.6522,45.125,37.1576,4,3.65217,30,23,sseo05,140603,0,NA,0,000,43.5949,-102.108,NA,NA,21,3.53125,2.56114,NA,NA,NA
1121,7.4375,1.07917,20.25,19.125,44.75,38.7417,43.75,35.1854,8,4.33333,30,60,sseo05,140603,0,NA,0,000,48.3529,-104.292,NA,NA,50,3.78125,1.55417,NA,NA,NA
1122,4.875,1.50735,20.5,3,46.875,40.7426,46,36.6324,6,4.52941,30,17,sseo05,140603,0,NA,0,000,47.916,-104.376,NA,NA,15,3.90625,2.31801,NA,NA,NA
1123,59.8438,8.41804,46.5,42.25,48.5,41.7783,48.25,36.6792,15,11.8868,31,53,sseo05,140603,0,NA,0,000,23.2846,-72.2001,NA,NA,47,8.46875,2.49823,NA,NA,NA
1124,23.9062,3.40201,58.875,36.75,49.875,40.9703,49.5,34.4089,10,7.79661,31,59,sseo05,140603,0,NA,0,000,23.3466,-73.0577,NA,NA,49,9.03125,2.3035,NA,NA,NA
1125,2.71875,0.505208,18,0.25,47.125,40.6458,46.375,36.3438,7,7,31,12,sseo05,140603,0,NA,0,000,38.7747,-73.3905,NA,NA,10,4.28125,2.27083,NA,NA,NA
1126,4.65625,0.592226,38.5,17.625,46.125,39.561,45.625,37.4024,9,6.58537,31,41,sseo05,140603,0,NA,0,000,38.8039,-73.7084,NA,NA,37,3.71875,1.67302,NA,NA,NA
1127,3.65625,0.980847,23.625,0.375,47.875,40.5564,47.375,37.9194,7,5.25806,31,31,sseo05,140603,0,NA,0,000,36.9692,-74.9524,NA,NA,27,2.84375,1.59778,NA,NA,NA
1128,0.34375,0.09375,11.125,0,47.5,41.2639,46.25,36.0694,4,3.44444,31,9,sseo05,140603,0,NA,0,000,40.4079,-74.7097,NA,NA,7,2.46875,1.71875,NA,NA,NA
1129,1.46875,0.564904,6,0.375,46.375,41.5962,45.375,38.3077,6,5.53846,31,13,sseo05,140603,0,NA,0,000,47.4507,-73.9851,NA,NA,11,1.53125,1.01683,NA,NA,NA
1130,2.28125,0.59375,47.375,9.75,47.375,39.7404,47,28.8462,5,2.69231,31,13,sseo05,140603,0,NA,0,000,24.1625,-79.7563,NA,NA,10,4.15625,1.63702,NA,NA,NA
1131,4.53125,0.858333,44.5,65,47.25,38.8958,47.25,34.65,7,4.33333,31,30,sseo05,140603,0,NA,0,000,24.8783,-79.9666,NA,NA,25,3.65625,1.41875,NA,NA,NA
1132,3.53125,0.9175,45.125,30.5,50.375,41.4825,50.125,39.9525,7,4.24,31,50,sseo05,140603,0,NA,0,000,24.9514,-80.5124,NA,NA,46,4.40625,1.71375,NA,NA,NA
1133,6.28125,0.834491,54.25,35.75,48.125,40.7639,47.625,39.8657,4,3.2963,31,54,sseo05,140603,0,NA,0,000,25.4344,-80.6944,NA,NA,54,3.03125,1.35417,NA,NA,NA
1134,3.21875,1.4399,23.125,3.875,45.25,38.1346,44.625,35.2885,6,4.07692,31,13,sseo05,140603,0,NA,0,000,26.8329,-83.3216,NA,NA,11,2.21875,1.09375,NA,NA,NA
1135,3.28125,0.797379,29.25,25.5,48.625,40.1371,48.125,37.8226,7,6.29032,31,31,sseo05,140603,0,NA,0,000,26.8126,-84.2191,NA,NA,30,2.96875,1.46673,NA,NA,NA
1136,1.40625,0.330236,27.875,9.125,48.75,39.0473,48.5,38.2804,8,6.39189,31,74,sseo05,140603,0,NA,0,000,26.8648,-84.9335,NA,NA,74,2.15625,1.01689,NA,NA,NA
1137,5.78125,1.70089,30.375,11.25,47.5,40.8988,46.625,36.8155,3,1.90476,31,21,sseo05,140603,0,NA,0,000,30.7144,-85.1461,NA,NA,18,4.03125,2.1622,NA,NA,NA
1138,2.90625,0.471875,42.625,13.375,46.75,40.8688,46.125,37.6188,4,3.8,31,20,sseo05,140603,0,NA,0,000,31.6295,-85.2011,NA,NA,18,4.78125,1.84687,NA,NA,NA
1139,1.03125,0.352083,31.125,9.375,44.75,40.1833,44.375,39.0083,5,4.13333,31,15,sseo05,140603,0,NA,0,000,27.6904,-85.9255,NA,NA,15,2.46875,1.28125,NA,NA,NA
1140,2.21875,0.72375,27.75,6,48.625,39.22,48.375,37.17,7,5.44,31,25,sseo05,140603,0,NA,0,000,27.7825,-86.2873,NA,NA,22,2.84375,1.53625,NA,NA,NA
1141,11.7812,0.635885,20.375,7.5,48.75,39.7037,46.875,28.4775,7,4.20225,31,89,sseo05,140603,0,NA,0,000,37.2759,-88.2303,NA,NA,54,6.96875,2.27001,NA,NA,NA
1142,59.1562,5.78489,52.125,57.125,54.625,41.4773,54.25,32.6281,18,8.89783,31,2075,sseo05,140603,0,60.3438,0,000,40.9188,-92.7725,138.619,118,1577,18.2812,3.25751,18.2812,262,184.438
1143,4.15625,0.43041,5.625,0.25,52.25,40.9559,45.25,9.20168,14,9.07563,31,119,sseo05,140603,0,NA,0,000,37.6115,-93.9301,NA,NA,38,11.7188,3.04543,14.0938,62,102.917
1144,4.84375,1.81784,20.5,25.625,44.375,37.7561,44,29.436,12,9.63415,31,41,sseo05,140603,0,NA,0,000,25.1177,-93.337,NA,NA,28,2.78125,1.52973,NA,NA,NA
1145,2.84375,0.867399,13.75,1.25,45.25,39.973,44.625,38.1081,7,5.08108,31,37,sseo05,140603,0,NA,0,000,46.783,-99.3083,NA,NA,36,2.71875,1.64611,NA,NA,NA
1146,4.09375,1.06174,20.5,1.625,45.375,40.6372,45,37.628,6,5.80488,31,41,sseo05,140603,0,NA,0,000,46.4499,-99.8706,NA,NA,35,2.09375,1.36966,NA,NA,NA
1147,3.59375,0.908405,24.375,3.875,47.375,42.7241,47.125,40.2802,7,6.06897,31,29,sseo05,140603,0,NA,0,000,46.828,-100.303,NA,NA,29,2.59375,1.82866,NA,NA,NA
1148,2.65625,0.84375,12.125,0.375,47.25,40.5089,46.875,37.0223,5,4.21429,31,28,sseo05,140603,0,NA,0,000,43.4482,-101.554,NA,NA,23,2.21875,1.35714,NA,NA,NA
1149,5.96875,1.35069,29.5,13.5,46.5,38.8056,45.75,33.7639,6,4.05556,31,18,sseo05,140603,0,NA,0,000,47.9917,-104.224,NA,NA,14,4.09375,1.86806,NA,NA,NA
1150,14.6562,2.13381,44.75,58.875,46.25,38.6571,46,36.8397,12,7.87179,32,39,sseo05,140603,0,NA,0,000,23.2307,-73.0075,NA,NA,38,5.78125,1.76683,NA,NA,NA
1151,2.21875,0.475586,17.875,17.375,47.75,40.3398,47.375,37.832,6,4.29688,32,64,sseo05,140603,0,NA,0,000,38.8225,-73.5298,NA,NA,57,3.53125,1.79395,NA,NA,NA
1152,0.90625,0.148674,15,1.125,44.375,38.2879,44,36.7386,8,6.42424,32,33,sseo05,140603,0,NA,0,000,36.8486,-74.4881,NA,NA,32,3.03125,1.15625,NA,NA,NA
1153,4.53125,1.88125,16.125,0.125,47.125,41.0667,46.875,39.825,7,6.46667,32,15,sseo05,140603,0,NA,0,000,37.3344,-74.3569,NA,NA,15,4.15625,2.67292,NA,NA,NA
1154,1.03125,0.167279,9,0,44.5,39.4559,44.25,38.5809,7,6.88235,32,17,sseo05,140603,0,NA,0,000,36.4542,-74.9211,NA,NA,17,2.09375,1.39522,NA,NA,NA
1155,1.40625,0.75,4.375,0.25,46.25,41.025,44.75,36.3875,6,5.7,32,10,sseo05,140603,0,NA,0,000,48.087,-73.2745,NA,NA,9,2.34375,1.6625,NA,NA,NA
1156,3.78125,1.13021,47.625,39.625,47.75,40.8906,47.375,38.7656,6,4.33333,32,24,sseo05,140603,0,NA,0,000,24.9907,-79.9959,NA,NA,22,2.65625,1.6224,NA,NA,NA
1157,2.59375,0.90625,30.75,18.625,46.875,40.125,46,38.4083,6,4.06667,32,15,sseo05,140603,0,NA,0,000,24.5879,-80.1542,NA,NA,14,2.78125,1.43542,NA,NA,NA
1158,4.40625,0.638727,51.25,54.25,48.625,39.618,48.25,34.7792,7,3.86916,32,107,sseo05,140603,0,NA,0,000,25.1976,-80.5822,NA,NA,92,4.71875,1.36186,NA,NA,NA
1159,4.53125,1.37784,18,1.875,48.75,42.4773,48.75,41.5909,4,2.72727,32,11,sseo05,140603,0,NA,0,000,26.8047,-83.679,NA,NA,11,3.71875,2.06534,NA,NA,NA
1160,3.09375,0.947115,25.75,7.125,49.625,41.9087,49.25,40.7981,6,5.23077,32,26,sseo05,140603,0,NA,0,000,27.1077,-84.4903,NA,NA,26,2.71875,1.63702,NA,NA,NA
1161,1.59375,0.277309,35.25,27.875,45.25,38.3851,44.625,37.6441,8,5.76577,32,111,sseo05,140603,0,NA,0,000,26.8919,-85.0575,NA,NA,109,2.46875,1.01042,NA,NA,NA
1162,0.90625,0.446023,24.625,0.5,49.5,43.3636,49.25,42.3977,7,4.81818,32,11,sseo05,140603,0,NA,0,000,27.5033,-85.5679,NA,NA,11,2.46875,1.71875,NA,NA,NA
1163,7.40625,1.9144,34.75,6.5,49.75,42.0217,49,40.4076,8,7.56522,32,23,sseo05,140603,0,NA,0,000,26.9691,-86.3115,NA,NA,23,3.46875,1.8981,NA,NA,NA
1164,2.34375,0.74496,20.375,10.125,49.125,39.3871,48.875,37.7379,9,6.48387,32,31,sseo05,140603,0,NA,0,000,27.9227,-86.6909,NA,NA,30,3.78125,1.53931,NA,NA,NA
1165,0.40625,0.0733696,5.125,0.125,46.25,39.8315,43.125,22.3478,7,4.5,32,46,sseo05,140603,0,NA,0,000,37.247,-87.7771,NA,NA,19,3.84375,1.89402,NA,NA,NA
1166,14.2188,3.07044,15,20.375,52.125,43.2267,51.625,36.8284,6,3.9661,32,59,sseo05,140603,0,NA,0,000,37.3163,-88.5238,NA,NA,49,8.78125,3.83845,NA,NA,NA
1167,11.3438,2.89732,9.625,0.125,51.75,43.7976,44.875,32.5536,4,2.14286,32,21,sseo05,140603,0,NA,0,000,36.7585,-89.5285,NA,NA,13,12.4062,5.90327,12.4062,12,26.9496
1168,86.3438,7.13671,56.625,23.25,54.25,41.8115,53.875,30.3968,16,8.41436,32,905,sseo05,140603,0,86.3438,0,000,39.7479,-91.7356,135.048,102,621,16.2188,3.86709,18.4062,179,165.549
1169,25.0938,1.96596,41.25,32.5,52.25,39.2752,51.625,36.167,14,7.23588,32,1009,sseo05,140603,0,NA,0,000,42.0992,-92.2017,NA,NA,887,7.40625,1.5927,NA,NA,NA
1170,8.40625,1.85846,0.375,0,48.125,40.0882,30.5,8.71323,6,5.29412,32,17,sseo05,140603,0,NA,0,000,38.4456,-92.4873,NA,NA,2,10.2812,6.74816,10.2812,18,35.6046
1171,5.03125,0.560826,11.25,0,50.875,39.8594,49,8.32031,15,10.5446,32,112,sseo05,140603,0,NA,0,000,37.7437,-92.9166,NA,NA,34,7.90625,2.98605,10.9688,60,129.248
1172,4.09375,2.07031,14.5,0.625,46.125,42.7031,45.125,40.7969,10,8.375,32,8,sseo05,140603,0,NA,0,000,26.5803,-92.3106,NA,NA,8,3.21875,2.52344,NA,NA,NA
1173,10.2188,2.89352,4.625,0.5,50.625,41.5023,44,26.3912,6,5.2037,32,54,sseo05,140603,0,NA,0,000,39.6046,-94.7508,NA,NA,28,10.3438,4.55324,10.3438,22,53.4607
1174,4.78125,0.515024,17,14.75,44.625,37.1791,44.125,35.9688,7,4.72115,32,104,sseo05,140603,0,NA,0,000,45.9813,-98.5051,NA,NA,102,2.03125,0.886418,NA,NA,NA
1175,6.65625,1.02397,20.5,17,47.625,40.4248,47.25,37.8932,8,6.15534,32,103,sseo05,140603,0,NA,0,000,46.6059,-99.4303,NA,NA,96,3.46875,1.55856,NA,NA,NA
1176,4.21875,1.27841,20.625,8.25,47.625,39.4773,46.875,38.1534,4,2.86364,32,22,sseo05,140603,0,NA,0,000,47.8771,-102.388,NA,NA,21,3.34375,1.6875,NA,NA,NA
1177,0.03125,0.03125,17.875,4.5,46.375,38.6696,45.75,37.6339,7,5.5,33,14,sseo05,140603,0,NA,0,000,23.4808,-72.0533,NA,NA,13,1.84375,1.03571,NA,NA,NA
1178,29.8438,3.56811,47,7.5,52.375,42.7885,52.25,31.9776,12,7.17949,33,39,sseo05,140603,0,NA,0,000,23.156,-72.9156,NA,NA,29,10.2812,3.05529,NA,NA,NA
1179,8.46875,2.95913,27.375,25.625,47.125,39.5481,47,38.0865,9,7.38462,33,13,sseo05,140603,0,NA,0,000,23.1989,-73.2786,NA,NA,12,3.65625,1.91587,NA,NA,NA
1180,2.15625,0.458333,14.375,3.75,45.5,40.0417,45.125,38.0625,5,5,33,12,sseo05,140603,0,NA,0,000,39.1585,-72.7379,NA,NA,11,2.59375,1.94792,NA,NA,NA
1181,3.15625,0.887019,11.125,1.875,46.125,41.0096,45.875,38.6154,2,1.23077,33,13,sseo05,140603,0,NA,0,000,38.2765,-73.4008,NA,NA,13,3.59375,2.43029,NA,NA,NA
1182,0.84375,0.125,31.75,0.375,47.5,41.0812,47,40,8,7.25,33,20,sseo05,140603,0,NA,0,000,37.256,-74.1227,NA,NA,20,2.46875,1.07187,NA,NA,NA
1183,6.21875,0.712854,19,0.375,50.125,40.8608,49.75,37.934,8,6.71698,33,53,sseo05,140603,0,NA,0,000,36.6109,-74.3037,NA,NA,48,5.09375,1.95224,NA,NA,NA
1184,4.09375,1.93934,12.625,1,47.625,39.6765,47.25,37.2426,4,4,33,17,sseo05,140603,0,NA,0,000,38.9184,-74.1766,NA,NA,16,3.96875,2.24081,NA,NA,NA
1185,11.6562,2.49421,24.375,2.75,49,40.5602,48.625,39.7222,9,6.7037,33,27,sseo05,140603,0,NA,0,000,32.7359,-76.1712,NA,NA,27,2.90625,1.5706,NA,NA,NA
1186,6.84375,2.05114,35.875,7.25,50.375,41.6761,49.75,39.892,8,7.13636,33,22,sseo05,140603,0,NA,0,000,23.7186,-77.9217,NA,NA,20,3.40625,1.77273,NA,NA,NA
1187,5.40625,0.792188,57.75,47.625,51.125,41.6813,50.875,40.5219,6,3.875,33,40,sseo05,140603,0,NA,0,000,25.0353,-79.9854,NA,NA,39,4.28125,1.61875,NA,NA,NA
1188,4.09375,0.47625,34.25,47.5,48.125,38.5037,47.625,36.4963,7,3.72,33,100,sseo05,140603,0,NA,0,000,25.2778,-80.617,NA,NA,93,2.59375,1.17062,NA,NA,NA
1189,6.34375,1.12188,54,18,49.375,41.2125,49.25,39.3937,6,4.3,33,20,sseo05,140603,0,NA,0,000,26.8244,-83.7107,NA,NA,18,3.78125,1.60938,NA,NA,NA
1190,3.15625,0.561738,40.375,25.75,45.75,40.2683,45,38.8659,6,5.09756,33,41,sseo05,140603,0,NA,0,000,27.1291,-84.6441,NA,NA,39,2.59375,1.31631,NA,NA,NA
1191,1.03125,0.26875,12.625,6.25,45,37.3708,44.75,36.4583,7,5.56667,33,30,sseo05,140603,0,NA,0,000,27.0747,-85.6189,NA,NA,29,2.09375,0.86875,NA,NA,NA
1192,9.40625,1.50329,50.875,34.75,50.25,41.5789,49.875,39.3355,9,6.26316,33,38,sseo05,140603,0,NA,0,000,26.9959,-86.3071,NA,NA,35,3.40625,1.67434,NA,NA,NA
1193,3.59375,0.715278,29.25,17.25,45.125,39.6667,44.5,38.5903,6,4.77778,33,18,sseo05,140603,0,NA,0,000,26.9383,-86.7079,NA,NA,18,2.59375,1.59028,NA,NA,NA
1194,2.78125,0.806818,59,14.875,50,42.733,49.5,41.0511,7,5,33,22,sseo05,140603,0,NA,0,000,28.0442,-87.0295,NA,NA,21,4.96875,2.05682,NA,NA,NA
1195,8.84375,0.754701,28,12.25,49.25,40.0354,48.25,32.4768,6,3.70796,33,113,sseo05,140603,0,NA,0,000,37.2948,-88.1272,NA,NA,85,5.96875,2.01244,NA,NA,NA
1196,32.8438,3.96236,21.75,1.75,52.25,42.1562,51.75,30.0554,8,4.15909,33,88,sseo05,140603,0,NA,0,000,36.8193,-89.2085,NA,NA,54,13.5312,3.53622,13.5312,24,55.9544
1197,11.9688,1.2917,34.25,4.125,51.875,39.8181,51.5,36.7048,9,6.42485,33,652,sseo05,140603,0,NA,0,000,42.3151,-91.1518,NA,NA,573,6.21875,1.5649,NA,NA,NA
1198,1.53125,0.425717,3.75,0.375,44.875,39.918,44,30.6742,9,5.29508,33,61,sseo05,140603,0,NA,0,000,40.3307,-89.7687,NA,NA,41,3.15625,1.86834,NA,NA,NA
1199,42.4688,4.16451,32,2.25,53.25,42.1052,53,29.1322,17,8.19304,33,575,sseo05,140603,0,68.3438,0,000,39.3089,-91.159,98.5385,61,360,18.5938,3.28408,13.5938,101,129.076
1200,22.7188,3.62189,17.875,8.75,47.625,39.7035,47.375,36.7402,9,7.44503,33,191,sseo05,140603,0,NA,0,000,41.0814,-90.7897,NA,NA,170,4.65625,1.60717,NA,NA,NA
1201,10.2188,1.94365,15.5,13,53.875,42.2264,53,25.9201,10,7.58197,33,122,sseo05,140603,0,NA,0,000,39.5554,-93.6014,NA,NA,63,6.90625,2.75359,NA,NA,NA
1202,4.78125,1.04297,8.5,1,45.375,39.1719,44.125,37.7656,6,3.625,33,16,sseo05,140603,0,NA,0,000,45.648,-96.826,NA,NA,15,2.59375,1.59375,NA,NA,NA
1203,2.09375,0.395833,11.25,14.75,44.25,37.5799,43.875,36.2986,8,7.13889,33,36,sseo05,140603,0,NA,0,000,46.2408,-98.6382,NA,NA,36,2.03125,0.939236,NA,NA,NA
1204,3.71875,0.924107,7.375,0.25,44.125,39.3988,43.375,36.4762,5,4.7619,33,21,sseo05,140603,0,NA,0,000,44.0905,-98.9888,NA,NA,20,3.46875,2.0878,NA,NA,NA
1205,5.78125,0.96875,12.625,0.5,47.375,41.6216,46.875,37.4797,5,4.59459,33,37,sseo05,140603,0,NA,0,000,43.5018,-99.9747,NA,NA,33,3.59375,2.46368,NA,NA,NA
1206,30.2812,3.24129,62.75,47,48.75,41,48,35.0102,12,7.03279,34,61,sseo05,140603,0,NA,0,000,23.1533,-72.8774,NA,NA,48,8.5625,2.13627,NA,NA,NA
1207,7.84375,1.77827,39.75,27.375,47.5,40.5298,47.125,37.4107,7,6.28571,34,21,sseo05,140603,0,NA,0,000,23.1492,-73.2855,NA,NA,19,3.5625,1.65476,NA,NA,NA
1208,2.84375,0.53125,18.625,7.75,45.75,38.2014,45.375,35.5521,6,3.97222,34,36,sseo05,140603,0,NA,0,000,39.01,-72.6916,NA,NA,32,3.5,1.61285,NA,NA,NA
1209,3.78125,1,13.625,0,47.875,42.2946,47.625,40.6875,8,7.28571,34,14,sseo05,140603,0,NA,0,000,34.5706,-73.4976,NA,NA,14,3.75,2.23661,NA,NA,NA
1210,2.40625,0.309966,20.75,11.125,44.75,39.2618,44.5,36.4611,5,2.95946,34,74,sseo05,140603,0,NA,0,000,38.1046,-73.3564,NA,NA,64,3.125,1.48395,NA,NA,NA
1211,4.90625,1.34792,8.625,0.125,46.875,41.2667,46.75,39.575,10,9.26667,34,15,sseo05,140603,0,NA,0,000,34.9999,-74.1574,NA,NA,14,4.0625,2.425,NA,NA,NA
1212,9.65625,0.904845,40.375,13,49,39.9115,48.5,35.75,9,7.42697,34,89,sseo05,140603,0,NA,0,000,36.3779,-74.1339,NA,NA,76,4.6875,1.49508,NA,NA,NA
1213,2.21875,0.854167,9.25,8.75,44.875,39.1875,43.75,34.3229,4,3.91667,34,12,sseo05,140603,0,NA,0,000,38.7353,-73.8762,NA,NA,9,3.5,1.99479,NA,NA,NA
1214,17.9062,4.66071,10.75,0.125,50.625,43.2589,50.125,41.2054,11,9.35714,34,14,sseo05,140603,0,NA,0,000,34.0331,-75.321,NA,NA,14,7.3125,3.3125,NA,NA,NA
1215,7.53125,0.800781,38,11.5,44.75,39.5469,44.25,37.7318,9,6.89583,34,48,sseo05,140603,0,NA,0,000,32.664,-75.9979,NA,NA,46,2.8125,1.36979,NA,NA,NA
1216,11.4688,2.7752,48.875,35.875,50.5,41.0927,50.25,39.1008,9,7.64516,34,31,sseo05,140603,0,NA,0,000,23.7277,-78.0301,NA,NA,29,3.8125,1.96169,NA,NA,NA
1217,5.96875,1.80729,15.875,3.25,47.25,40.625,47.125,39.6875,9,6.58333,34,12,sseo05,140603,0,NA,0,000,24.5305,-79.0529,NA,NA,11,3.9375,2.19271,NA,NA,NA
1218,4.71875,0.507127,66,57.75,50.75,38.9649,50.25,37.4868,8,3.90351,34,114,sseo05,140603,0,NA,0,000,25.2019,-80.3398,NA,NA,109,3.8125,1.21272,NA,NA,NA
1219,1.65625,0.232337,37.75,18.75,47.375,40.8967,47.125,38.6739,7,6.43478,34,23,sseo05,140603,0,NA,0,000,24.5329,-80.0644,NA,NA,21,2.9375,1.47011,NA,NA,NA
1220,3.90625,0.728365,41.5,54,46.625,38.8462,46.25,37.4856,7,6.07692,34,26,sseo05,140603,0,NA,0,000,26.909,-83.7686,NA,NA,26,2.6875,1.18029,NA,NA,NA
1221,1.96875,0.456731,34.125,15.625,45.875,39.9856,45.5,39.399,7,5.80769,34,26,sseo05,140603,0,NA,0,000,25.949,-85.7456,NA,NA,26,1.9375,0.935096,NA,NA,NA
1222,2.65625,0.58912,35.25,9.125,48.375,39.213,48,37.7963,7,5.44444,34,27,sseo05,140603,0,NA,0,000,27.0141,-85.7686,NA,NA,25,2.75,1.08796,NA,NA,NA
1223,8.84375,1.08839,52.25,50.875,48.25,39.9,47.75,36.4429,9,5.97143,34,35,sseo05,140603,0,NA,0,000,27.0064,-86.3543,NA,NA,31,3.375,1.41071,NA,NA,NA
1224,5.84375,1.18448,40,29.25,49.375,40.6452,49.25,38.7863,10,5.70968,34,31,sseo05,140603,0,NA,0,000,27.0191,-86.82,NA,NA,31,3.375,1.60484,NA,NA,NA
1225,3.96875,1.64773,7.625,0,47.375,41.1591,46.25,33.6364,4,2.31818,34,22,sseo05,140603,0,NA,0,000,37.9649,-86.7694,NA,NA,17,7.1875,3.76989,NA,NA,NA
1226,1.53125,0.485197,33.75,25.875,49,39.5,48.375,37.4934,7,5.15789,34,19,sseo05,140603,0,NA,0,000,28.0927,-87.2153,NA,NA,17,2.5625,1.53618,NA,NA,NA
1227,3.40625,0.766827,25.125,4,50.375,43.3365,50.125,42.1635,5,3.61538,34,13,sseo05,140603,0,NA,0,000,25.8634,-87.2468,NA,NA,13,4.25,2.28846,NA,NA,NA
1228,3.59375,0.398897,6.625,5.25,47.875,40.6225,44.875,31.3211,7,5.88235,34,51,sseo05,140603,0,NA,0,000,37.4982,-87.7414,NA,NA,32,5.5,2.09314,NA,NA,NA
1229,2.09375,0.473958,36.75,11.125,46.625,40.1458,46.25,37.7917,2,1.66667,34,12,sseo05,140603,0,NA,0,000,25.7773,-87.9217,NA,NA,9,3.1875,1.61979,NA,NA,NA
1230,17.2188,2.91458,13.625,29,54.5,43.215,52.75,33.88,8,5.01333,34,75,sseo05,140603,0,NA,0,000,37.4594,-88.4703,NA,NA,56,14.375,4.49667,14.375,33,67.9516
1231,38.2188,2.76917,29,20.5,52.75,42.729,52.25,25.0347,11,6.5042,34,119,sseo05,140603,0,NA,0,000,36.8397,-88.84,NA,NA,61,10.9375,3.2626,13.875,57,63.9358
